,0,1,2,,,0,1,2
NLRP9,0,0,1,,,,,
NME4,0,0,1,,,,,
NME5,0,0,1,,,,,
NME7,0,0,1,,,,,
NME8,0,0,1,,,,,
NMRAL1,0,0,1,,,,,
NMRK1,0,0,1,,,,,
NMS,0,0,1,,,,,
NMT1,0,0,1,,,,,
NMT2,0,0,1,,,,,
NMU,0,0,1,,,,,
NMUR2,0,0,1,,,,,
NNAT,0,0,1,,,,,
NOC2L,0,0,1,,,,,
NOC4L,0,0,1,,,,,
NOL11,0,0,1,,,,,
NOL9,0,0,1,,,,,
NOMO2,0,0,1,,,,,
NOP9,0,0,1,,,,,
NOS2,0,0,1,,,,,
NOTCH2NL,0,0,1,,,,,
NOTCH3,0,0,1,,,,,
NOTCH4,0,0,1,,,,,
NPAP1,0,0,1,,,,,
NPAS4,0,0,1,,,,,
NPB,0,0,1,,,,,
NPC1L1,0,0,1,,,,,
NPHS2,0,0,1,,,,,
NPIPB6,0,0,1,,,,,
NPLOC4,0,0,1,,,,,
NPPA,0,0,1,,,,,
NPR2,0,0,1,,,,,
NPRL2,0,0,1,,,,,
NPS,0,0,1,,,,,
NPSR1,0,0,1,,,,,
NPTN,0,0,1,,,,,
NPTXR,0,0,1,,,,,
NPW,0,0,1,,,,,
NPY4R,0,0,1,,,,,
NQO2,0,0,1,,,,,
NR1H3,0,0,1,,,,,
NR1I2,0,0,1,,,,,
NR1I3,0,0,1,,,,,
NR2C2,0,0,1,,,,,
NR2E1,0,0,1,,,,,
NR2F2,0,0,1,,,,,
NR3C1,0,0,1,,,,,
NR3C2,0,0,1,,,,,
NR4A1,0,0,1,,,,,
NR6A1,0,0,1,,,,,
NRAS,0,0,1,,,,,
NRBP2,0,0,1,,,,,
NRDE2,0,0,1,,,,,
NRG1,0,0,1,,,,,
NRG4,0,0,1,,,,,
NRIP2,0,0,1,,,,,
NRN1,0,0,1,,,,,
NRROS,0,0,1,,,,,
NRXN1,0,0,1,,,,,
NSL1,0,0,1,,,,,
NSMAF,0,0,1,,,,,
NSMF,0,0,1,,,,,
NSUN3,0,0,1,,,,,
NSUN6,0,0,1,,,,,
NT5C1A,0,0,1,,,,,
NT5C2,0,0,1,,,,,
NT5C3A,0,0,1,,,,,
NT5C3B,0,0,1,,,,,
NT5DC3,0,0,1,,,,,
NT5E,0,0,1,,,,,
NT5M,0,0,1,,,,,
NTAN1,0,0,1,,,,,
NTHL1,0,0,1,,,,,
NTN5,0,0,1,,,,,
NTS,0,0,1,,,,,
NUAK1,0,0,1,,,,,
NUB1,0,0,1,,,,,
NUBP1,0,0,1,,,,,
NUBPL,0,0,1,,,,,
NUDT1,0,0,1,,,,,
NUDT12,0,0,1,,,,,
NUDT13,0,0,1,,,,,
NUDT2,0,0,1,,,,,
NUDT21,0,0,1,,,,,
NUDT8,0,0,1,,,,,
NUMA1,0,0,1,,,,,
NUMBL,0,0,1,,,,,
NUP107,0,0,1,,,,,
NUP210L,0,0,1,,,,,
NUP50,0,0,1,,,,,
NUP54,0,0,1,,,,,
NUP93,0,0,1,,,,,
NUP98,0,0,1,,,,,
NUPL2,0,0,1,,,,,
NUPR1,0,0,1,,,,,
NUS1,0,0,1,,,,,
NUTF2,0,0,1,,,,,
NUTM1,0,0,1,,,,,
NWD2,0,0,1,,,,,
NXF1,0,0,1,,,,,
NXPE2,0,0,1,,,,,
NXPE3,0,0,1,,,,,
NXPE4,0,0,1,,,,,
NXPH2,0,0,1,,,,,
NXT1,0,0,1,,,,,
NYAP2,0,0,1,,,,,
OAF,0,0,1,,,,,
OARD1,0,0,1,,,,,
OAS3,0,0,1,,,,,
OAZ2,0,0,1,,,,,
OBP2A,0,0,1,,,,,
OBSL1,0,0,1,,,,,
OCIAD1,0,0,1,,,,,
OCLM,0,0,1,,,,,
OCLN,0,0,1,,,,,
OCM,0,0,1,,,,,
OCSTAMP,0,0,1,,,,,
ODAM,0,0,1,,,,,
ODF3,0,0,1,,,,,
ODF3B,0,0,1,,,,,
ODF3L2,0,0,1,,,,,
ODF4,0,0,1,,,,,
OGFOD2,0,0,1,,,,,
OGFOD3,0,0,1,,,,,
OGFRL1,0,0,1,,,,,
OLFM2,0,0,1,,,,,
OLFM3,0,0,1,,,,,
OLFML1,0,0,1,,,,,
OLFML2A,0,0,1,,,,,
OMG,0,0,1,,,,,
ONECUT1,0,0,1,,,,,
ONECUT2,0,0,1,,,,,
ONECUT3,0,0,1,,,,,
OPA3,0,0,1,,,,,
OPALIN,0,0,1,,,,,
OPN3,0,0,1,,,,,
OPRL1,0,0,1,,,,,
OPRM1,0,0,1,,,,,
OPTC,0,0,1,,,,,
OPTN,0,0,1,,,,,
OR10A4,0,0,1,,,,,
OR10A6,0,0,1,,,,,
OR10C1,0,0,1,,,,,
OR10G3,0,0,1,,,,,
OR10G7,0,0,1,,,,,
OR10G8,0,0,1,,,,,
OR10H3,0,0,1,,,,,
OR10H4,0,0,1,,,,,
OR10H5,0,0,1,,,,,
OR10K1,0,0,1,,,,,
OR10P1,0,0,1,,,,,
OR10R2,0,0,1,,,,,
OR10S1,0,0,1,,,,,
OR10X1,0,0,1,,,,,
OR11H1,0,0,1,,,,,
OR11H12,0,0,1,,,,,
OR11H6,0,0,1,,,,,
OR13C4,0,0,1,,,,,
OR13C5,0,0,1,,,,,
OR13C9,0,0,1,,,,,
OR13J1,0,0,1,,,,,
OR14A16,0,0,1,,,,,
OR14C36,0,0,1,,,,,
OR1B1,0,0,1,,,,,
OR1E1,0,0,1,,,,,
OR1E2,0,0,1,,,,,
OR1G1,0,0,1,,,,,
OR1L3,0,0,1,,,,,
OR1L4,0,0,1,,,,,
OR1L6,0,0,1,,,,,
OR1N1,0,0,1,,,,,
OR2A1,0,0,1,,,,,
OR2A4,0,0,1,,,,,
OR2A7,0,0,1,,,,,
OR2AE1,0,0,1,,,,,
OR2AG2,0,0,1,,,,,
OR2B11,0,0,1,,,,,
OR2B2,0,0,1,,,,,
OR2B3,0,0,1,,,,,
OR2G6,0,0,1,,,,,
OR2H2,0,0,1,,,,,
OR2L13,0,0,1,,,,,
OR2L5,0,0,1,,,,,
OR2M3,0,0,1,,,,,
OR2M7,0,0,1,,,,,
OR2S2,0,0,1,,,,,
OR2T12,0,0,1,,,,,
OR2T27,0,0,1,,,,,
OR2T4,0,0,1,,,,,
OR2T5,0,0,1,,,,,
OR2V1,0,0,1,,,,,
OR2V2,0,0,1,,,,,
OR3A1,0,0,1,,,,,
OR3A2,0,0,1,,,,,
OR4A15,0,0,1,,,,,
OR4C12,0,0,1,,,,,
OR4C46,0,0,1,,,,,
OR4D2,0,0,1,,,,,
OR4D5,0,0,1,,,,,
OR4F15,0,0,1,,,,,
OR4F4,0,0,1,,,,,
OR4K14,0,0,1,,,,,
OR4L1,0,0,1,,,,,
OR4N4,0,0,1,,,,,
OR4S2,0,0,1,,,,,
OR51A7,0,0,1,,,,,
OR51E2,0,0,1,,,,,
OR51G1,0,0,1,,,,,
OR51G2,0,0,1,,,,,
OR51L1,0,0,1,,,,,
OR51S1,0,0,1,,,,,
OR52B4,0,0,1,,,,,
OR52E8,0,0,1,,,,,
OR52I2,0,0,1,,,,,
OR52K1,0,0,1,,,,,
OR52M1,0,0,1,,,,,
OR52N1,0,0,1,,,,,
OR52N2,0,0,1,,,,,
OR52N4,0,0,1,,,,,
OR56A1,0,0,1,,,,,
OR56A4,0,0,1,,,,,
OR56B4,0,0,1,,,,,
OR5A2,0,0,1,,,,,
OR5AC2,0,0,1,,,,,
OR5AR1,0,0,1,,,,,
OR5AS1,0,0,1,,,,,
OR5B17,0,0,1,,,,,
OR5B21,0,0,1,,,,,
OR5B3,0,0,1,,,,,
OR5D18,0,0,1,,,,,
OR5F1,0,0,1,,,,,
OR5H14,0,0,1,,,,,
OR5H15,0,0,1,,,,,
OR5H2,0,0,1,,,,,
OR5K4,0,0,1,,,,,
OR5M1,0,0,1,,,,,
OR5M10,0,0,1,,,,,
OR5M9,0,0,1,,,,,
OR5P3,0,0,1,,,,,
OR5R1,0,0,1,,,,,
OR5T2,0,0,1,,,,,
OR5V1,0,0,1,,,,,
OR6A2,0,0,1,,,,,
OR6B3,0,0,1,,,,,
OR6C3,0,0,1,,,,,
OR6C68,0,0,1,,,,,
OR6C74,0,0,1,,,,,
OR6C76,0,0,1,,,,,
OR6F1,0,0,1,,,,,
OR6K6,0,0,1,,,,,
OR6M1,0,0,1,,,,,
OR6N1,0,0,1,,,,,
OR6N2,0,0,1,,,,,
OR6S1,0,0,1,,,,,
OR7C1,0,0,1,,,,,
OR8B8,0,0,1,,,,,
OR8D2,0,0,1,,,,,
OR8K1,0,0,1,,,,,
OR8K3,0,0,1,,,,,
OR8S1,0,0,1,,,,,
OR9K2,0,0,1,,,,,
OR9Q1,0,0,1,,,,,
ORAI3,0,0,1,,,,,
ORC1,0,0,1,,,,,
ORMDL2,0,0,1,,,,,
OSBPL1A,0,0,1,,,,,
OSBPL3,0,0,1,,,,,
OSBPL5,0,0,1,,,,,
OSBPL7,0,0,1,,,,,
OSCAR,0,0,1,,,,,
OSER1,0,0,1,,,,,
OSMR,0,0,1,,,,,
OSR2,0,0,1,,,,,
OTOA,0,0,1,,,,,
OTOF,0,0,1,,,,,
OTOG,0,0,1,,,,,
OTOP3,0,0,1,,,,,
OTUB2,0,0,1,,,,,
OTUD3,0,0,1,,,,,
OTUD7B,0,0,1,,,,,
OVOL2,0,0,1,,,,,
OXCT1,0,0,1,,,,,
OXGR1,0,0,1,,,,,
OXR1,0,0,1,,,,,
OXSR1,0,0,1,,,,,
OXTR,0,0,1,,,,,
P2RX4,0,0,1,,,,,
P4HA2,0,0,1,,,,,
P4HTM,0,0,1,,,,,
PA2G4,0,0,1,,,,,
PACS1,0,0,1,,,,,
PADI2,0,0,1,,,,,
PADI4,0,0,1,,,,,
PAF1,0,0,1,,,,,
PAFAH1B2,0,0,1,,,,,
PAFAH1B3,0,0,1,,,,,
PAGR1,0,0,1,,,,,
PAIP2B,0,0,1,,,,,
PALB2,0,0,1,,,,,
PAM16,0,0,1,,,,,
PANX2,0,0,1,,,,,
PAOX,0,0,1,,,,,
PAPD7,0,0,1,,,,,
PAPOLA,0,0,1,,,,,
PAQR5,0,0,1,,,,,
PAQR6,0,0,1,,,,,
PARD3B,0,0,1,,,,,
PARD6A,0,0,1,,,,,
PARD6G,0,0,1,,,,,
PARL,0,0,1,,,,,
PARM1,0,0,1,,,,,
PARN,0,0,1,,,,,
PARP12,0,0,1,,,,,
PARP16,0,0,1,,,,,
PARP4,0,0,1,,,,,
PARP6,0,0,1,,,,,
PARVA,0,0,1,,,,,
PATE2,0,0,1,,,,,
PAX3,0,0,1,,,,,
PAX7,0,0,1,,,,,
PAXIP1,0,0,1,,,,,
PBK,0,0,1,,,,,
PBLD,0,0,1,,,,,
PBOV1,0,0,1,,,,,
PBX3,0,0,1,,,,,
PBXIP1,0,0,1,,,,,
PCBD2,0,0,1,,,,,
PCDH15,0,0,1,,,,,
PCDH17,0,0,1,,,,,
PCDH18,0,0,1,,,,,
PCDH9,0,0,1,,,,,
PCDHA10,0,0,1,,,,,
PCDHA6,0,0,1,,,,,
PCDHA9,0,0,1,,,,,
PCDHB14,0,0,1,,,,,
PCDHB2,0,0,1,,,,,
PCDHB4,0,0,1,,,,,
PCDHB5,0,0,1,,,,,
PCDHB6,0,0,1,,,,,
PCDHB8,0,0,1,,,,,
PCDHGA6,0,0,1,,,,,
PCDHGA8,0,0,1,,,,,
PCDHGB1,0,0,1,,,,,
PCDHGB7,0,0,1,,,,,
PCF11,0,0,1,,,,,
PCK1,0,0,1,,,,,
PCNP,0,0,1,,,,,
PCNT,0,0,1,,,,,
PCOLCE,0,0,1,,,,,
PCP2,0,0,1,,,,,
PCP4,0,0,1,,,,,
PCSK1,0,0,1,,,,,
PDCD10,0,0,1,,,,,
PDCD11,0,0,1,,,,,
PDCD6IP,0,0,1,,,,,
PDCD7,0,0,1,,,,,
PDE10A,0,0,1,,,,,
PDE12,0,0,1,,,,,
PDE2A,0,0,1,,,,,
PDE4B,0,0,1,,,,,
PDE4D,0,0,1,,,,,
PDE5A,0,0,1,,,,,
PDE6H,0,0,1,,,,,
PDE8A,0,0,1,,,,,
PDGFC,0,0,1,,,,,
PDGFRA,0,0,1,,,,,
PDHB,0,0,1,,,,,
PDIA3,0,0,1,,,,,
PDIA5,0,0,1,,,,,
PDK4,0,0,1,,,,,
PDLIM1,0,0,1,,,,,
PDLIM4,0,0,1,,,,,
PDPN,0,0,1,,,,,
PDS5B,0,0,1,,,,,
PDXP,0,0,1,,,,,
PDYN,0,0,1,,,,,
PDZD3,0,0,1,,,,,
PDZK1IP1,0,0,1,,,,,
PDZRN3,0,0,1,,,,,
PEA15,0,0,1,,,,,
PEAK1,0,0,1,,,,,
PELI2,0,0,1,,,,,
PEPD,0,0,1,,,,,
PERP,0,0,1,,,,,
PEX1,0,0,1,,,,,
PEX10,0,0,1,,,,,
PEX13,0,0,1,,,,,
PEX16,0,0,1,,,,,
PF4,0,0,1,,,,,
PF4V1,0,0,1,,,,,
PFDN1,0,0,1,,,,,
PFDN4,0,0,1,,,,,
PFKFB3,0,0,1,,,,,
PFN1,0,0,1,,,,,
PFN4,0,0,1,,,,,
PGAM1,0,0,1,,,,,
PGAP3,0,0,1,,,,,
PGGT1B,0,0,1,,,,,
PGK2,0,0,1,,,,,
PGLYRP1,0,0,1,,,,,
PGLYRP3,0,0,1,,,,,
PGM2,0,0,1,,,,,
PGPEP1,0,0,1,,,,,
PGPEP1L,0,0,1,,,,,
PGR,0,0,1,,,,,
PHACTR3,0,0,1,,,,,
PHACTR4,0,0,1,,,,,
PHAX,0,0,1,,,,,
PHF1,0,0,1,,,,,
PHF19,0,0,1,,,,,
PHF20L1,0,0,1,,,,,
PHF3,0,0,1,,,,,
PHIP,0,0,1,,,,,
PHKG2,0,0,1,,,,,
PHLDA1,0,0,1,,,,,
PHLDA3,0,0,1,,,,,
PHPT1,0,0,1,,,,,
PHRF1,0,0,1,,,,,
PHYHD1,0,0,1,,,,,
PHYHIPL,0,0,1,,,,,
PHYKPL,0,0,1,,,,,
PI16,0,0,1,,,,,
PI3,0,0,1,,,,,
PIAS2,0,0,1,,,,,
PIAS3,0,0,1,,,,,
PIAS4,0,0,1,,,,,
PIBF1,0,0,1,,,,,
PICALM,0,0,1,,,,,
PICK1,0,0,1,,,,,
PIGC,0,0,1,,,,,
PIGK,0,0,1,,,,,
PIGL,0,0,1,,,,,
PIGO,0,0,1,,,,,
PIGP,0,0,1,,,,,
PIGR,0,0,1,,,,,
PIGS,0,0,1,,,,,
PIGV,0,0,1,,,,,
PIGY,0,0,1,,,,,
PIGZ,0,0,1,,,,,
PIK3C2A,0,0,1,,,,,
PIK3C2B,0,0,1,,,,,
PILRB,0,0,1,,,,,
PIM3,0,0,1,,,,,
PITPNA,0,0,1,,,,,
PITPNC1,0,0,1,,,,,
PITRM1,0,0,1,,,,,
PITX3,0,0,1,,,,,
PJA2,0,0,1,,,,,
PKD1,0,0,1,,,,,
PKD2L2,0,0,1,,,,,
PKDCC,0,0,1,,,,,
PKDREJ,0,0,1,,,,,
PKHD1L1,0,0,1,,,,,
PKIB,0,0,1,,,,,
PKIG,0,0,1,,,,,
PKNOX2,0,0,1,,,,,
PKP3,0,0,1,,,,,
PLA2G12A,0,0,1,,,,,
PLA2G12B,0,0,1,,,,,
PLA2G16,0,0,1,,,,,
PLA2G3,0,0,1,,,,,
PLA2G5,0,0,1,,,,,
PLA2G7,0,0,1,,,,,
PLAUR,0,0,1,,,,,
PLBD1,0,0,1,,,,,
PLCB3,0,0,1,,,,,
PLCD1,0,0,1,,,,,
PLCH2,0,0,1,,,,,
PLCL1,0,0,1,,,,,
PLCXD3,0,0,1,,,,,
PLD3,0,0,1,,,,,
PLD5,0,0,1,,,,,
PLEC,0,0,1,,,,,
PLEKHA1,0,0,1,,,,,
PLEKHA3,0,0,1,,,,,
PLEKHA4,0,0,1,,,,,
PLEKHB1,0,0,1,,,,,
PLEKHB2,0,0,1,,,,,
PLEKHD1,0,0,1,,,,,
PLEKHG1,0,0,1,,,,,
PLEKHH2,0,0,1,,,,,
PLEKHH3,0,0,1,,,,,
PLEKHM1,0,0,1,,,,,
PLEKHM2,0,0,1,,,,,
PLEKHN1,0,0,1,,,,,
PLEKHO2,0,0,1,,,,,
PLGRKT,0,0,1,,,,,
PLIN2,0,0,1,,,,,
PLIN4,0,0,1,,,,,
PLLP,0,0,1,,,,,
PLN,0,0,1,,,,,
PLOD3,0,0,1,,,,,
PLSCR3,0,0,1,,,,,
PLSCR4,0,0,1,,,,,
PLSCR5,0,0,1,,,,,
PLXDC1,0,0,1,,,,,
PLXDC2,0,0,1,,,,,
PLXNA1,0,0,1,,,,,
PLXNA4,0,0,1,,,,,
PLXNB1,0,0,1,,,,,
PLXNC1,0,0,1,,,,,
PMCH,0,0,1,,,,,
PMF1,0,0,1,,,,,
PMM1,0,0,1,,,,,
PNKD,0,0,1,,,,,
PNLIPRP1,0,0,1,,,,,
PNLIPRP3,0,0,1,,,,,
PNMT,0,0,1,,,,,
PNPLA6,0,0,1,,,,,
PNPLA7,0,0,1,,,,,
PNPLA8,0,0,1,,,,,
PNRC1,0,0,1,,,,,
POC5,0,0,1,,,,,
PODNL1,0,0,1,,,,,
POFUT1,0,0,1,,,,,
POGZ,0,0,1,,,,,
POLA2,0,0,1,,,,,
POLB,0,0,1,,,,,
POLD1,0,0,1,,,,,
POLD3,0,0,1,,,,,
POLD4,0,0,1,,,,,
POLDIP3,0,0,1,,,,,
POLE2,0,0,1,,,,,
POLK,0,0,1,,,,,
POLR1E,0,0,1,,,,,
POLR2A,0,0,1,,,,,
POLR2D,0,0,1,,,,,
POLR2E,0,0,1,,,,,
POLR2G,0,0,1,,,,,
POLR3A,0,0,1,,,,,
POLR3E,0,0,1,,,,,
POLR3K,0,0,1,,,,,
POM121C,0,0,1,,,,,
POM121L12,0,0,1,,,,,
POMGNT1,0,0,1,,,,,
POMGNT2,0,0,1,,,,,
POMP,0,0,1,,,,,
POMT2,0,0,1,,,,,
POMZP3,0,0,1,,,,,
POP1,0,0,1,,,,,
POP5,0,0,1,,,,,
POP7,0,0,1,,,,,
POPDC3,0,0,1,,,,,
POSTN,0,0,1,,,,,
POTED,0,0,1,,,,,
POTEG,0,0,1,,,,,
POTEI,0,0,1,,,,,
POU1F1,0,0,1,,,,,
POU2F1,0,0,1,,,,,
POU3F2,0,0,1,,,,,
POU3F3,0,0,1,,,,,
POU4F3,0,0,1,,,,,
POU5F1,0,0,1,,,,,
POU5F2,0,0,1,,,,,
PP2D1,0,0,1,,,,,
PLPP1,0,0,1,,,,,
PLPP5,0,0,1,,,,,
PPARA,0,0,1,,,,,
PPARG,0,0,1,,,,,
PPARGC1A,0,0,1,,,,,
PPARGC1B,0,0,1,,,,,
PPDPF,0,0,1,,,,,
PPFIBP1,0,0,1,,,,,
PPIB,0,0,1,,,,,
PPIL1,0,0,1,,,,,
PPIL2,0,0,1,,,,,
PPIL4,0,0,1,,,,,
PPM1B,0,0,1,,,,,
PPM1D,0,0,1,,,,,
PPM1E,0,0,1,,,,,
PPM1K,0,0,1,,,,,
PPM1M,0,0,1,,,,,
PPP1CA,0,0,1,,,,,
PPP1CB,0,0,1,,,,,
PPP1R12A,0,0,1,,,,,
PPP1R15B,0,0,1,,,,,
PPP1R17,0,0,1,,,,,
PPP1R1C,0,0,1,,,,,
PPP1R36,0,0,1,,,,,
PPP1R3A,0,0,1,,,,,
PPP1R3C,0,0,1,,,,,
PPP1R7,0,0,1,,,,,
PPP1R9A,0,0,1,,,,,
PPP2CA,0,0,1,,,,,
PPP2R1A,0,0,1,,,,,
PPP2R2C,0,0,1,,,,,
PPP2R5A,0,0,1,,,,,
PPP2R5B,0,0,1,,,,,
PPP2R5E,0,0,1,,,,,
PPP3CB,0,0,1,,,,,
PPP3CC,0,0,1,,,,,
PPP3R2,0,0,1,,,,,
PPP4R4,0,0,1,,,,,
PPP5C,0,0,1,,,,,
PPP6R3,0,0,1,,,,,
PPY,0,0,1,,,,,
PRAC1,0,0,1,,,,,
PRAM1,0,0,1,,,,,
PRAMEF1,0,0,1,,,,,
PRAMEF14,0,0,1,,,,,
PRAMEF8,0,0,1,,,,,
PRB1,0,0,1,,,,,
PRB4,0,0,1,,,,,
PRDM10,0,0,1,,,,,
PRDM11,0,0,1,,,,,
PRDM5,0,0,1,,,,,
PRDM6,0,0,1,,,,,
PRDX1,0,0,1,,,,,
PRF1,0,0,1,,,,,
PRG3,0,0,1,,,,,
PRH2,0,0,1,,,,,
PRICKLE2,0,0,1,,,,,
PRIM1,0,0,1,,,,,
PRKAA2,0,0,1,,,,,
PRKAB2,0,0,1,,,,,
PRKACA,0,0,1,,,,,
PRKAG1,0,0,1,,,,,
PRKAG2,0,0,1,,,,,
PRKAG3,0,0,1,,,,,
PRKAR1B,0,0,1,,,,,
PRKCA,0,0,1,,,,,
PRKCB,0,0,1,,,,,
PRKCG,0,0,1,,,,,
PRKCI,0,0,1,,,,,
PRKCSH,0,0,1,,,,,
PRKCZ,0,0,1,,,,,
PRKD1,0,0,1,,,,,
PRKD2,0,0,1,,,,,
PRKD3,0,0,1,,,,,
PRKG2,0,0,1,,,,,
PRLR,0,0,1,,,,,
PRM2,0,0,1,,,,,
PRMT7,0,0,1,,,,,
PRMT8,0,0,1,,,,,
PROCA1,0,0,1,,,,,
PROK1,0,0,1,,,,,
PROK2,0,0,1,,,,,
PROKR1,0,0,1,,,,,
PROKR2,0,0,1,,,,,
OPRPN,0,0,1,,,,,
PROP1,0,0,1,,,,,
PLPBP,0,0,1,,,,,
PROSER2,0,0,1,,,,,
PROX1,0,0,1,,,,,
PROX2,0,0,1,,,,,
PROZ,0,0,1,,,,,
PRPF18,0,0,1,,,,,
PRPF38A,0,0,1,,,,,
PRPF38B,0,0,1,,,,,
PRPF40B,0,0,1,,,,,
PRPF6,0,0,1,,,,,
PRPH,0,0,1,,,,,
PRPS1L1,0,0,1,,,,,
PRR13,0,0,1,,,,,
PRR14,0,0,1,,,,,
PRR14L,0,0,1,,,,,
PRR15,0,0,1,,,,,
PRR16,0,0,1,,,,,
PRR19,0,0,1,,,,,
PRR21,0,0,1,,,,,
PRR27,0,0,1,,,,,
PRR29,0,0,1,,,,,
PRR3,0,0,1,,,,,
PRR4,0,0,1,,,,,
PRR7,0,0,1,,,,,
PRR9,0,0,1,,,,,
PRRC2B,0,0,1,,,,,
PRRG2,0,0,1,,,,,
PRRT2,0,0,1,,,,,
PRRX1,0,0,1,,,,,
PRSS1,0,0,1,,,,,
PRSS33,0,0,1,,,,,
PRSS35,0,0,1,,,,,
PRSS36,0,0,1,,,,,
PRSS37,0,0,1,,,,,
PRSS38,0,0,1,,,,,
PRSS46,0,0,1,,,,,
PRSS50,0,0,1,,,,,
PRSS55,0,0,1,,,,,
PRTFDC1,0,0,1,,,,,
PRTG,0,0,1,,,,,
PRX,0,0,1,,,,,
PSAT1,0,0,1,,,,,
PSCA,0,0,1,,,,,
PSD,0,0,1,,,,,
PSG2,0,0,1,,,,,
PSMA1,0,0,1,,,,,
PSMA7,0,0,1,,,,,
PSMB10,0,0,1,,,,,
PSMB8,0,0,1,,,,,
PSMB9,0,0,1,,,,,
PSMC2,0,0,1,,,,,
PSMC3IP,0,0,1,,,,,
PSMC4,0,0,1,,,,,
PSMC6,0,0,1,,,,,
PSMD13,0,0,1,,,,,
PSMD2,0,0,1,,,,,
PSMD3,0,0,1,,,,,
PSMD9,0,0,1,,,,,
PSME2,0,0,1,,,,,
PSME3,0,0,1,,,,,
PSMF1,0,0,1,,,,,
PSMG1,0,0,1,,,,,
PSMG3,0,0,1,,,,,
PTAFR,0,0,1,,,,,
PTAR1,0,0,1,,,,,
PTBP2,0,0,1,,,,,
PTCD1,0,0,1,,,,,
PTCD2,0,0,1,,,,,
PTCH1,0,0,1,,,,,
PTDSS2,0,0,1,,,,,
PTER,0,0,1,,,,,
PTGDR,0,0,1,,,,,
PTGDS,0,0,1,,,,,
PTGER3,0,0,1,,,,,
PTGER4,0,0,1,,,,,
PTGES3L,0,0,1,,,,,
PTGIR,0,0,1,,,,,
PTGR2,0,0,1,,,,,
PTGS2,0,0,1,,,,,
PTH,0,0,1,,,,,
PTH1R,0,0,1,,,,,
PTH2R,0,0,1,,,,,
PTMA,0,0,1,,,,,
PTN,0,0,1,,,,,
PTOV1,0,0,1,,,,,
PTPDC1,0,0,1,,,,,
HACD2,0,0,1,,,,,
PTPMT1,0,0,1,,,,,
PTPN11,0,0,1,,,,,
PTPN13,0,0,1,,,,,
PTPN18,0,0,1,,,,,
PTPN20,0,0,1,,,,,
PTPN5,0,0,1,,,,,
PTPN9,0,0,1,,,,,
PTPRB,0,0,1,,,,,
PTPRCAP,0,0,1,,,,,
PTPRD,0,0,1,,,,,
PTPRF,0,0,1,,,,,
PTPRK,0,0,1,,,,,
PTPRN,0,0,1,,,,,
PTPRU,0,0,1,,,,,
PTRHD1,0,0,1,,,,,
PTS,0,0,1,,,,,
PUM1,0,0,1,,,,,
PUS7,0,0,1,,,,,
PUS7L,0,0,1,,,,,
PUSL1,0,0,1,,,,,
PVR,0,0,1,,,,,
PVRIG,0,0,1,,,,,
NECTIN1,0,0,1,,,,,
PWP2,0,0,1,,,,,
PXMP4,0,0,1,,,,,
PYCR1,0,0,1,,,,,
PYCR2,0,0,1,,,,,
PYHIN1,0,0,1,,,,,
PYROXD2,0,0,1,,,,,
PYURF,0,0,1,,,,,
QDPR,0,0,1,,,,,
QRICH1,0,0,1,,,,,
QSER1,0,0,1,,,,,
RAB11A,0,0,1,,,,,
RAB11FIP1,0,0,1,,,,,
RAB14,0,0,1,,,,,
RAB19,0,0,1,,,,,
RAB1B,0,0,1,,,,,
RAB21,0,0,1,,,,,
RAB27A,0,0,1,,,,,
RAB27B,0,0,1,,,,,
RAB37,0,0,1,,,,,
RAB3A,0,0,1,,,,,
RAB3B,0,0,1,,,,,
RAB3D,0,0,1,,,,,
RAB4A,0,0,1,,,,,
RAB6B,0,0,1,,,,,
RAB8A,0,0,1,,,,,
RABGAP1L,0,0,1,,,,,
RABGEF1,0,0,1,,,,,
RABGGTA,0,0,1,,,,,
RABGGTB,0,0,1,,,,,
RABL2B,0,0,1,,,,,
RABL6,0,0,1,,,,,
RAC3,0,0,1,,,,,
RACGAP1,0,0,1,,,,,
RAD23A,0,0,1,,,,,
RAD50,0,0,1,,,,,
RAD51B,0,0,1,,,,,
RAD51D,0,0,1,,,,,
RAD54L,0,0,1,,,,,
RAET1G,0,0,1,,,,,
RALBP1,0,0,1,,,,,
RALGDS,0,0,1,,,,,
RALYL,0,0,1,,,,,
RAMP1,0,0,1,,,,,
RAMP2,0,0,1,,,,,
RANBP1,0,0,1,,,,,
RANBP10,0,0,1,,,,,
RANBP17,0,0,1,,,,,
RANBP2,0,0,1,,,,,
RANGRF,0,0,1,,,,,
RAP1GAP,0,0,1,,,,,
RAPGEF1,0,0,1,,,,,
RAPGEF3,0,0,1,,,,,
RAPGEF6,0,0,1,,,,,
RAPSN,0,0,1,,,,,
RARG,0,0,1,,,,,
RARRES2,0,0,1,,,,,
RARRES3,0,0,1,,,,,
RASA4,0,0,1,,,,,
RASAL1,0,0,1,,,,,
RASAL3,0,0,1,,,,,
RASGEF1A,0,0,1,,,,,
RASGRF1,0,0,1,,,,,
RASGRF2,0,0,1,,,,,
RASGRP3,0,0,1,,,,,
RASL10A,0,0,1,,,,,
RASL10B,0,0,1,,,,,
RASSF2,0,0,1,,,,,
RAVER1,0,0,1,,,,,
RBBP4,0,0,1,,,,,
RBBP9,0,0,1,,,,,
RBFA,0,0,1,,,,,
RBFOX2,0,0,1,,,,,
